date,Mean discharge
29/2/2004,235.6000061
1/3/2004,239.1000061
2/3/2004,242.3000031
3/3/2004,235.8999939
4/3/2004,230.1000061
5/3/2004,233.8999939
6/3/2004,244.8999939
7/3/2004,258.2999878
8/3/2004,267
9/3/2004,259.8999939
10/3/2004,245.6000061
11/3/2004,242.3999939
12/3/2004,262.8999939
13/3/2004,284.7999878
14/3/2004,288.8999939
15/3/2004,274.1000061
16/3/2004,254.5
17/3/2004,246.3999939
18/3/2004,249.1999969
19/3/2004,262.8999939
20/3/2004,283.7999878
21/3/2004,291
22/3/2004,290.7999878
23/3/2004,278.6000061
24/3/2004,261
25/3/2004,259.8999939
26/3/2004,270.3999939
27/3/2004,280.3999939
28/3/2004,284.7999878
29/3/2004,290.5
30/3/2004,286.1000061
31/3/2004,283.2000122
1/4/2004,286.8999939
2/4/2004,296.7999878
3/4/2004,306.2999878
4/4/2004,306.7999878
5/4/2004,301.8999939
6/4/2004,296.2999878
7/4/2004,293.7999878
8/4/2004,285.7000122
9/4/2004,290.3999939
10/4/2004,302
11/4/2004,304.5
12/4/2004,296.2000122
13/4/2004,281.2999878
14/4/2004,266.6000061
15/4/2004,257.5
16/4/2004,261.1000061
17/4/2004,280.1000061
18/4/2004,280.5
19/4/2004,266.3999939
20/4/2004,255.1999969
21/4/2004,239.5
22/4/2004,227.8000031
23/4/2004,238.6000061
24/4/2004,263.8999939
25/4/2004,273.7000122
26/4/2004,268.8999939
27/4/2004,256.8999939
28/4/2004,241.6000061
29/4/2004,229.6000061
30/4/2004,237.8000031
1/5/2004,251.6999969
2/5/2004,258
3/5/2004,262.8999939
4/5/2004,253
5/5/2004,230.5
6/5/2004,219.6000061
7/5/2004,236.6000061
8/5/2004,262.8999939
9/5/2004,275.2999878
10/5/2004,275.2000122
11/5/2004,262.7000122
12/5/2004,249.1000061
13/5/2004,244.3999939
14/5/2004,259.6000061
15/5/2004,278.3999939
16/5/2004,280.2999878
17/5/2004,273.5
18/5/2004,260.3999939
19/5/2004,247.8000031
20/5/2004,237.5
21/5/2004,240.8999939
22/5/2004,247.1999969
23/5/2004,248.1000061
24/5/2004,246.1000061
25/5/2004,239.8999939
26/5/2004,230.3999939
27/5/2004,225.1999969
28/5/2004,225.6999969
29/5/2004,236.5
30/5/2004,246.6999969
31/5/2004,254
1/6/2004,248.1000061
2/6/2004,231.3999939
3/6/2004,220.3999939
4/6/2004,225.1999969
5/6/2004,237.8000031
6/6/2004,243.1000061
7/6/2004,242.6000061
8/6/2004,240.1999969
9/6/2004,233
10/6/2004,226.3999939
11/6/2004,223
12/6/2004,236.1000061
13/6/2004,239.8999939
14/6/2004,235.6000061
15/6/2004,226.5
16/6/2004,218
17/6/2004,221.8000031
18/6/2004,240.3999939
19/6/2004,249.8999939
20/6/2004,241.1999969
21/6/2004,239.8999939
22/6/2004,238.8000031
23/6/2004,225.8000031
24/6/2004,215.5
25/6/2004,227
26/6/2004,248.8999939
27/6/2004,261.2999878
28/6/2004,267.6000061
29/6/2004,272.5
30/6/2004,220.1000061
1/7/2004,204.1999969
2/7/2004,227.1999969
3/7/2004,275.7999878
4/7/2004,304.3999939
5/7/2004,317
6/7/2004,349.8999939
7/7/2004,341.2999878
8/7/2004,324
9/7/2004,299.1000061
10/7/2004,319.2000122
11/7/2004,350
12/7/2004,374.7000122
13/7/2004,421.2999878
14/7/2004,421.3999939
15/7/2004,418.6000061
16/7/2004,541.4000244
17/7/2004,486.7000122
18/7/2004,449.8999939
19/7/2004,468.8999939
20/7/2004,483.1000061
21/7/2004,565.0999756
22/7/2004,758.9000244
23/7/2004,1173
24/7/2004,1208
25/7/2004,1211
26/7/2004,1195
27/7/2004,1503
28/7/2004,1571
29/7/2004,1507
30/7/2004,1378
31/7/2004,1402
1/8/2004,1338
2/8/2004,1244
3/8/2004,1198
4/8/2004,1116
5/8/2004,1085
6/8/2004,1120
7/8/2004,1055
8/8/2004,950.0999756
9/8/2004,863.2999878
10/8/2004,787.0999756
11/8/2004,723.4000244
12/8/2004,740.2999878
13/8/2004,746.5999756
14/8/2004,776.4000244
15/8/2004,804
16/8/2004,745.2999878
17/8/2004,662.5
18/8/2004,657.0999756
19/8/2004,737.7999878
20/8/2004,748.2999878
21/8/2004,734.4000244
22/8/2004,766.4000244
23/8/2004,901.2000122
24/8/2004,1012
25/8/2004,1067
26/8/2004,1087
27/8/2004,1053
28/8/2004,1007
29/8/2004,1019
30/8/2004,1065
31/8/2004,1101
1/9/2004,1355
2/9/2004,1528
3/9/2004,1655
4/9/2004,1775
5/9/2004,1743
6/9/2004,1699
7/9/2004,1605
8/9/2004,1477
9/9/2004,1305
10/9/2004,1159
11/9/2004,1037
12/9/2004,1022
13/9/2004,1023
14/9/2004,1055
15/9/2004,1010
16/9/2004,936.2999878
17/9/2004,886.7999878
18/9/2004,857.7999878
19/9/2004,822.2000122
20/9/2004,775.7999878
21/9/2004,738
22/9/2004,691.2000122
23/9/2004,639.0999756
24/9/2004,595.2999878
25/9/2004,573.5999756
26/9/2004,581.7999878
27/9/2004,612
28/9/2004,649.7999878
29/9/2004,686.4000244
30/9/2004,712.4000244
1/10/2004,695.5999756
2/10/2004,646.7999878
3/10/2004,587.2999878
4/10/2004,538.2999878
5/10/2004,488.2000122
6/10/2004,454.1000061
7/10/2004,437.3999939
8/10/2004,429.5
9/10/2004,420.7000122
10/10/2004,402.5
11/10/2004,391.6000061
12/10/2004,387.6000061
13/10/2004,352.1000061
14/10/2004,338.6000061
15/10/2004,346.7999878
16/10/2004,356.7000122
17/10/2004,356.5
18/10/2004,348.1000061
19/10/2004,342.1000061
20/10/2004,331.1000061
21/10/2004,316.3999939
22/10/2004,324.2999878
23/10/2004,341.6000061
24/10/2004,351.7000122
25/10/2004,354.6000061
26/10/2004,348.3999939
27/10/2004,324.2000122
28/10/2004,304.8999939
29/10/2004,315.2000122
30/10/2004,349.1000061
31/10/2004,379.7999878
1/11/2004,380.2999878
2/11/2004,353.2000122
3/11/2004,323.2000122
4/11/2004,308.7000122
5/11/2004,307.6000061
6/11/2004,322.1000061
7/11/2004,328.2999878
8/11/2004,317.1000061
9/11/2004,304.1000061
10/11/2004,293.5
11/11/2004,281.7999878
12/11/2004,287
13/11/2004,294.3999939
14/11/2004,298
15/11/2004,297.5
16/11/2004,284.8999939
17/11/2004,253.8999939
18/11/2004,228.6999969
19/11/2004,219.8000031
20/11/2004,229.1000061
21/11/2004,243.3000031
22/11/2004,239.5
23/11/2004,224
24/11/2004,207.3000031
25/11/2004,193.3999939
26/11/2004,190.8000031
27/11/2004,200.3999939
28/11/2004,212
29/11/2004,216.8999939
30/11/2004,215.3000031
1/12/2004,212.5
2/12/2004,203.3000031
3/12/2004,192.8000031
4/12/2004,194.5
5/12/2004,195.3000031
6/12/2004,195.1000061
7/12/2004,194.1999969
8/12/2004,189.6000061
9/12/2004,184
10/12/2004,180.6999969
11/12/2004,186
12/12/2004,196.5
13/12/2004,195.6000061
14/12/2004,193.3000031
15/12/2004,192.6999969
16/12/2004,190.1000061
17/12/2004,185.6000061
18/12/2004,188
19/12/2004,196.8000031
20/12/2004,202.6999969
21/12/2004,203.8000031
22/12/2004,204.3000031
23/12/2004,195.6999969
24/12/2004,191.5
25/12/2004,201.1999969
26/12/2004,209.6000061
27/12/2004,209.6999969
28/12/2004,209
29/12/2004,200
30/12/2004,188.8999939
31/12/2004,184.6999969
1/1/2005,186.1000061
2/1/2005,187.8000031
3/1/2005,188.6999969
4/1/2005,188.6999969
5/1/2005,182.1000061
6/1/2005,163.6000061
7/1/2005,149.8000031
8/1/2005,146.8000031
9/1/2005,145.1000061
10/1/2005,145.5
11/1/2005,144.8999939
12/1/2005,141.1999969
13/1/2005,136.8999939
14/1/2005,135.6000061
15/1/2005,139.8000031
16/1/2005,146.1999969
17/1/2005,150.3000031
18/1/2005,151.3999939
19/1/2005,148.6000061
20/1/2005,148.3000031
21/1/2005,146.6999969
22/1/2005,145.1000061
23/1/2005,143.6999969
24/1/2005,142.1999969
25/1/2005,140.8000031
26/1/2005,136.1999969
27/1/2005,130.8000031
28/1/2005,129.6999969
29/1/2005,139.1999969
30/1/2005,143.5
31/1/2005,141.3000031
1/2/2005,137
2/2/2005,134.6999969
3/2/2005,135
4/2/2005,134.3000031
5/2/2005,138.1000061
6/2/2005,142.8000031
7/2/2005,146.5
8/2/2005,145.3999939
9/2/2005,145.6999969
10/2/2005,138.1999969
11/2/2005,127.0999985
12/2/2005,137.1000061
13/2/2005,148.8000031
14/2/2005,156.3000031
15/2/2005,157.8000031
16/2/2005,155.3000031
17/2/2005,157.5
18/2/2005,167.1000061
19/2/2005,178
20/2/2005,183
21/2/2005,184.8999939
22/2/2005,182.1000061
23/2/2005,179.3999939
24/2/2005,170.3000031
25/2/2005,162.8999939
26/2/2005,167
27/2/2005,176.3000031
28/2/2005,181.6000061
1/3/2005,185.8000031
2/3/2005,185.8999939
3/3/2005,182.6000061
4/3/2005,179.8999939
5/3/2005,189
6/3/2005,195.8999939
7/3/2005,197.8999939
8/3/2005,191.5
9/3/2005,185.5
10/3/2005,181
11/3/2005,180.6000061
12/3/2005,191.3000031
13/3/2005,205.3000031
14/3/2005,209.6999969
15/3/2005,205.8999939
16/3/2005,196.3999939
17/3/2005,186.6000061
18/3/2005,180.3000031
19/3/2005,197.6999969
20/3/2005,213.3000031
21/3/2005,212.1999969
22/3/2005,206.3000031
23/3/2005,195.1000061
24/3/2005,185
25/3/2005,184.8000031
26/3/2005,192.1999969
27/3/2005,199.5
28/3/2005,202
29/3/2005,201.8000031
30/3/2005,197.6000061
31/3/2005,195.3000031
1/4/2005,199.3000031
2/4/2005,209.1999969
3/4/2005,214.1999969
4/4/2005,216.8999939
5/4/2005,219.3000031
6/4/2005,226.1000061
7/4/2005,235.5
8/4/2005,242.8000031
9/4/2005,261.3999939
10/4/2005,277.1000061
11/4/2005,277.2999878
12/4/2005,266.1000061
13/4/2005,253.8000031
14/4/2005,247
15/4/2005,254
16/4/2005,274.1000061
17/4/2005,297.7999878
18/4/2005,303
19/4/2005,284.8999939
20/4/2005,269.5
21/4/2005,266.8999939
22/4/2005,260.8999939
23/4/2005,245.6999969
24/4/2005,232.8000031
25/4/2005,224.6999969
26/4/2005,221.1999969
27/4/2005,219.3000031
28/4/2005,218.8000031
29/4/2005,212.8000031
30/4/2005,201.5
1/5/2005,194.6000061
2/5/2005,192.8999939
3/5/2005,191.8000031
4/5/2005,189.3999939
5/5/2005,187.1999969
6/5/2005,178
7/5/2005,188.8999939
8/5/2005,203.6999969
9/5/2005,209.1999969
10/5/2005,207.3999939
11/5/2005,202.5
12/5/2005,198.5
13/5/2005,194.1999969
14/5/2005,195
15/5/2005,196.1999969
16/5/2005,200
17/5/2005,205.8000031
18/5/2005,205.5
19/5/2005,200.5
20/5/2005,196.5
21/5/2005,208.3999939
22/5/2005,220.3999939
23/5/2005,225.1999969
24/5/2005,226.6000061
25/5/2005,229.1000061
26/5/2005,230.5
27/5/2005,231.6999969
28/5/2005,231.5
29/5/2005,231.3000031
30/5/2005,231.5
31/5/2005,232.6000061
1/6/2005,236.3000031
2/6/2005,238.6999969
3/6/2005,244.1999969
4/6/2005,258.3999939
5/6/2005,266.3999939
6/6/2005,268.7999878
7/6/2005,279.7000122
8/6/2005,340.2999878
9/6/2005,390.6000061
10/6/2005,367.7000122
11/6/2005,378.2999878
12/6/2005,395.2999878
13/6/2005,387.2000122
14/6/2005,363.7000122
15/6/2005,328.2000122
16/6/2005,339
17/6/2005,365.7000122
18/6/2005,360.3999939
19/6/2005,354.1000061
20/6/2005,345.7000122
21/6/2005,324
22/6/2005,289.3999939
23/6/2005,259.3999939
24/6/2005,268.1000061
25/6/2005,296.3999939
26/6/2005,331.6000061
27/6/2005,349.6000061
28/6/2005,352.6000061
29/6/2005,328
30/6/2005,283.1000061
1/7/2005,280.7999878
2/7/2005,336
3/7/2005,395.6000061
4/7/2005,473.5
5/7/2005,530.9000244
6/7/2005,568
7/7/2005,596.7999878
8/7/2005,618.5
9/7/2005,635.5
10/7/2005,647.5999756
11/7/2005,669.0999756
12/7/2005,707.2000122
13/7/2005,709.2000122
14/7/2005,721.7000122
15/7/2005,774.2000122
16/7/2005,823.5
17/7/2005,863.4000244
18/7/2005,855.7999878
19/7/2005,795
20/7/2005,744.7999878
21/7/2005,772.5
22/7/2005,869.7999878
23/7/2005,993.2000122
24/7/2005,977.7000122
25/7/2005,869.9000244
26/7/2005,782
27/7/2005,728.4000244
28/7/2005,672.7999878
29/7/2005,600.5999756
30/7/2005,554.4000244
31/7/2005,583.4000244
1/8/2005,657.5999756
2/8/2005,692.2000122
3/8/2005,633.5
4/8/2005,591.4000244
5/8/2005,595.2999878
6/8/2005,627.2999878
7/8/2005,639.0999756
8/8/2005,704.2999878
9/8/2005,769
10/8/2005,727.2000122
11/8/2005,737.5
12/8/2005,855.4000244
13/8/2005,897.2000122
14/8/2005,902.2999878
15/8/2005,924.7000122
16/8/2005,999.2999878
17/8/2005,1177
18/8/2005,1274
19/8/2005,1398
20/8/2005,1628
21/8/2005,1873
22/8/2005,1935
23/8/2005,2018
24/8/2005,1953
25/8/2005,1842
26/8/2005,1748
27/8/2005,1715
28/8/2005,1762
29/8/2005,1757
30/8/2005,1761
31/8/2005,1890
1/9/2005,1917
2/9/2005,1976
3/9/2005,2078
4/9/2005,2106
5/9/2005,2128
6/9/2005,2015
7/9/2005,1866
8/9/2005,1802
9/9/2005,1783
10/9/2005,1779
11/9/2005,1842
12/9/2005,1823
13/9/2005,1696
14/9/2005,1560
15/9/2005,1331
16/9/2005,1246
17/9/2005,1159
18/9/2005,1050
19/9/2005,955.7000122
20/9/2005,862.4000244
21/9/2005,807.2999878
22/9/2005,808.4000244
23/9/2005,920.5
24/9/2005,1084
25/9/2005,1073
26/9/2005,1047
27/9/2005,1218
28/9/2005,1445
29/9/2005,1618
30/9/2005,1745
1/10/2005,1777
2/10/2005,1742
3/10/2005,1649
4/10/2005,1545
5/10/2005,1432
6/10/2005,1365
7/10/2005,1432
8/10/2005,1442
9/10/2005,1335
10/10/2005,1216
11/10/2005,1076
12/10/2005,904.4000244
13/10/2005,818.2999878
14/10/2005,785.9000244
15/10/2005,747.0999756
16/10/2005,694.4000244
17/10/2005,658.7999878
18/10/2005,631.2999878
19/10/2005,611
20/10/2005,626.5
21/10/2005,658.5
22/10/2005,646.0999756
23/10/2005,608
24/10/2005,571.0999756
25/10/2005,541.4000244
26/10/2005,528.2000122
27/10/2005,536.4000244
28/10/2005,547.0999756
29/10/2005,540.5
30/10/2005,517.5
31/10/2005,489.5
1/11/2005,468
2/11/2005,446.1000061
3/11/2005,431.2999878
4/11/2005,421.6000061
5/11/2005,414.3999939
6/11/2005,408.6000061
7/11/2005,402.7000122
8/11/2005,400.7000122
9/11/2005,397.3999939
10/11/2005,389.2999878
11/11/2005,377.7000122
12/11/2005,368.7000122
13/11/2005,371.2999878
14/11/2005,382.7999878
15/11/2005,376.2000122
16/11/2005,372.2000122
17/11/2005,365.3999939
18/11/2005,348.5
19/11/2005,320.1000061
20/11/2005,302.2000122
21/11/2005,300.6000061
22/11/2005,300.2000122
23/11/2005,291.7999878
24/11/2005,271.1000061
25/11/2005,250.8000031
26/11/2005,271.7000122
27/11/2005,322.7999878
28/11/2005,343.8999939
29/11/2005,331.5
30/11/2005,320.2000122
1/12/2005,311.1000061
2/12/2005,305.2999878
3/12/2005,307.2999878
4/12/2005,307.6000061
5/12/2005,306.3999939
6/12/2005,304.2000122
7/12/2005,295.8999939
8/12/2005,269.3999939
9/12/2005,227.6999969
10/12/2005,208.1999969
11/12/2005,218.6999969
12/12/2005,246.1000061
13/12/2005,273.2000122
14/12/2005,264.3999939
15/12/2005,253.8000031
16/12/2005,242.6999969
17/12/2005,245.1000061
18/12/2005,247.3999939
19/12/2005,249.5
20/12/2005,245.8999939
21/12/2005,235.8000031
22/12/2005,222.5
23/12/2005,219.6999969
24/12/2005,227.6000061
25/12/2005,240
26/12/2005,246.5
27/12/2005,243.6999969
28/12/2005,243.6999969
29/12/2005,249
30/12/2005,260.6000061
31/12/2005,278.3999939
1/1/2006,283.3999939
2/1/2006,282.2999878
3/1/2006,280.2000122
4/1/2006,274.6000061
5/1/2006,262.1000061
6/1/2006,239.6999969
7/1/2006,210.1000061
8/1/2006,177.3000031
9/1/2006,154
10/1/2006,151.3000031
11/1/2006,173.1999969
12/1/2006,187.3999939
13/1/2006,182.8000031
14/1/2006,180
15/1/2006,178.3000031
16/1/2006,176.8000031
17/1/2006,176.1999969
18/1/2006,178.3999939
19/1/2006,182.8999939
20/1/2006,184.3000031
21/1/2006,180.1000061
22/1/2006,170.1000061
23/1/2006,161.6999969
24/1/2006,157.1999969
25/1/2006,154.6000061
26/1/2006,154.3999939
27/1/2006,158.3999939
28/1/2006,173.1000061
29/1/2006,183.6000061
30/1/2006,185.1999969
31/1/2006,181.6000061
1/2/2006,178
2/2/2006,176.6000061
3/2/2006,175.6000061
4/2/2006,174.8000031
5/2/2006,178.6999969
6/2/2006,184.1000061
7/2/2006,185.1999969
8/2/2006,184.3999939
9/2/2006,184.1999969
10/2/2006,183.5
11/2/2006,187.6000061
12/2/2006,191.8999939
13/2/2006,191.3000031
14/2/2006,189.6999969
15/2/2006,186.1000061
16/2/2006,180.6999969
17/2/2006,177.8000031
18/2/2006,176.8999939
19/2/2006,177.1999969
20/2/2006,177.8999939
21/2/2006,181
22/2/2006,187.1999969
23/2/2006,186
24/2/2006,182.6999969
25/2/2006,184.8999939
26/2/2006,186.5
27/2/2006,186.1000061
28/2/2006,184.6000061
1/3/2006,183.1999969
2/3/2006,182.6000061
3/3/2006,184.6999969
4/3/2006,193.6000061
5/3/2006,208.6000061
6/3/2006,211.3999939
7/3/2006,208.1999969
8/3/2006,206.1999969
9/3/2006,205.6000061
10/3/2006,204.6999969
11/3/2006,202.6999969
12/3/2006,201.6000061
13/3/2006,199.8000031
14/3/2006,198.1000061
15/3/2006,196.6999969
16/3/2006,198.3999939
17/3/2006,211.1000061
18/3/2006,244.6000061
19/3/2006,265
20/3/2006,266
21/3/2006,263.7000122
22/3/2006,260
23/3/2006,253.3000031
24/3/2006,242.8999939
25/3/2006,229.6000061
26/3/2006,214.3999939
27/3/2006,200.6999969
28/3/2006,191.8999939
29/3/2006,193.3999939
30/3/2006,198.3000031
31/3/2006,210.1000061
1/4/2006,222
2/4/2006,227.1000061
3/4/2006,223
4/4/2006,217.6999969
5/4/2006,215.5
6/4/2006,214
7/4/2006,214.3000031
8/4/2006,229.3999939
9/4/2006,252.1999969
10/4/2006,259.2000122
11/4/2006,256.2000122
12/4/2006,253.1999969
13/4/2006,252.6999969
14/4/2006,255
15/4/2006,269.6000061
16/4/2006,286.6000061
17/4/2006,290.2999878
18/4/2006,285.5
19/4/2006,284.5
20/4/2006,282.2000122
21/4/2006,280.2000122
22/4/2006,278.7000122
23/4/2006,278.7999878
24/4/2006,277.8999939
25/4/2006,276.2999878
26/4/2006,274.8999939
27/4/2006,271.7999878
28/4/2006,270.2999878
29/4/2006,270.2000122
30/4/2006,268.8999939
1/5/2006,269.1000061
2/5/2006,269.5
3/5/2006,270.7000122
4/5/2006,270
5/5/2006,264.8999939
6/5/2006,253.6000061
7/5/2006,248.5
8/5/2006,248.3999939
9/5/2006,249.3000031
10/5/2006,252.1000061
11/5/2006,253.6000061
12/5/2006,254
13/5/2006,257.1000061
14/5/2006,262.7000122
15/5/2006,264.7000122
16/5/2006,261.8999939
17/5/2006,257.3999939
18/5/2006,251.8000031
19/5/2006,248.1999969
20/5/2006,246.5
21/5/2006,245.5
22/5/2006,247.6999969
23/5/2006,255.1000061
24/5/2006,255.3999939
25/5/2006,248.6999969
26/5/2006,244.3000031
27/5/2006,246.3000031
28/5/2006,255.5
29/5/2006,260.2999878
30/5/2006,264.7000122
31/5/2006,266.7000122
1/6/2006,265.5
2/6/2006,265.8999939
3/6/2006,275.7000122
4/6/2006,299.2000122
5/6/2006,310.1000061
6/6/2006,305.1000061
7/6/2006,300.2999878
8/6/2006,298.6000061
9/6/2006,298.8999939
10/6/2006,305.2999878
11/6/2006,317.7999878
12/6/2006,322.5
13/6/2006,313.2000122
14/6/2006,287.5
15/6/2006,245.3000031
16/6/2006,242.8000031
17/6/2006,278.2000122
18/6/2006,323
19/6/2006,359.7000122
20/6/2006,317.1000061
21/6/2006,262.7000122
22/6/2006,239.8000031
23/6/2006,230.3000031
24/6/2006,229.1000061
25/6/2006,228.6000061
26/6/2006,227.3000031
27/6/2006,227.8999939
28/6/2006,229.6999969
29/6/2006,232.5
30/6/2006,254.6000061
1/7/2006,309.3999939
2/7/2006,364.6000061
3/7/2006,356.5
4/7/2006,337.1000061
5/7/2006,328.5
6/7/2006,335.2999878
7/7/2006,358.7999878
8/7/2006,387.8999939
9/7/2006,406.5
10/7/2006,399.8999939
11/7/2006,396.6000061
12/7/2006,394.5
13/7/2006,393.7000122
14/7/2006,397.3999939
15/7/2006,407.7999878
16/7/2006,421.3999939
17/7/2006,429.2000122
18/7/2006,420.7000122
19/7/2006,392.6000061
20/7/2006,351.1000061
21/7/2006,330.2000122
22/7/2006,345.1000061
23/7/2006,411.1000061
24/7/2006,493.8999939
25/7/2006,460.7999878
26/7/2006,451
27/7/2006,492.5
28/7/2006,568.9000244
29/7/2006,661.4000244
30/7/2006,739
31/7/2006,739.5
1/8/2006,646.7000122
2/8/2006,642.5999756
3/8/2006,662.7000122
4/8/2006,646
5/8/2006,618.5
6/8/2006,625.7999878
7/8/2006,630.7000122
8/8/2006,524.9000244
9/8/2006,455.2999878
10/8/2006,513.4000244
11/8/2006,743.2000122
12/8/2006,1095
13/8/2006,1028
14/8/2006,932
15/8/2006,867.2999878
16/8/2006,927.4000244
17/8/2006,967.2999878
18/8/2006,956.7000122
19/8/2006,938.0999756
20/8/2006,1047
21/8/2006,1038
22/8/2006,933.2999878
23/8/2006,794.0999756
24/8/2006,692.0999756
25/8/2006,539.7999878
26/8/2006,473.6000061
27/8/2006,476.8999939
28/8/2006,498
29/8/2006,547.5
30/8/2006,689.2000122
31/8/2006,724
1/9/2006,685.7000122
2/9/2006,767.5
3/9/2006,962.7000122
4/9/2006,959.9000244
5/9/2006,905.7000122
6/9/2006,877
7/9/2006,937
8/9/2006,989.5999756
9/9/2006,979
10/9/2006,932.5
11/9/2006,929.5999756
12/9/2006,978.0999756
13/9/2006,949.2000122
14/9/2006,958.0999756
15/9/2006,990.5999756
16/9/2006,1020
17/9/2006,1005
18/9/2006,916.7000122
19/9/2006,856.2999878
20/9/2006,850.7999878
21/9/2006,853.4000244
22/9/2006,863.9000244
23/9/2006,911
24/9/2006,938.7000122
25/9/2006,906.9000244
26/9/2006,868.0999756
27/9/2006,856.2999878
28/9/2006,876
29/9/2006,922.5
30/9/2006,964.0999756
1/10/2006,997.7999878
2/10/2006,1019
3/10/2006,1002
4/10/2006,922.7999878
5/10/2006,844.9000244
6/10/2006,795.7999878
7/10/2006,738.0999756
8/10/2006,688.2999878
9/10/2006,650.7999878
10/10/2006,607.9000244
11/10/2006,573.2999878
12/10/2006,563.9000244
13/10/2006,562.4000244
14/10/2006,563.7000122
15/10/2006,577.7999878
16/10/2006,552.4000244
17/10/2006,519.0999756
18/10/2006,493.7000122
19/10/2006,468.2999878
20/10/2006,471.2000122
21/10/2006,473.7000122
22/10/2006,467.6000061
23/10/2006,455.2000122
24/10/2006,432.6000061
25/10/2006,398.3999939
26/10/2006,370.8999939
27/10/2006,369.2000122
28/10/2006,385.7000122
29/10/2006,416.7999878
30/10/2006,412.7999878
31/10/2006,387.2999878
1/11/2006,364.2000122
2/11/2006,355.7999878
3/11/2006,370.8999939
4/11/2006,374.7000122
5/11/2006,385.5
6/11/2006,379.8999939
7/11/2006,363.7999878
8/11/2006,342.1000061
9/11/2006,330.7000122
10/11/2006,340.1000061
11/11/2006,359
12/11/2006,386.7999878
13/11/2006,382.7000122
14/11/2006,367.5
15/11/2006,343.2000122
16/11/2006,328.7999878
17/11/2006,316.2999878
18/11/2006,307.7999878
19/11/2006,302.6000061
20/11/2006,297.3999939
21/11/2006,288.2999878
22/11/2006,271.7999878
23/11/2006,250.1000061
24/11/2006,245.3999939
25/11/2006,248.6000061
26/11/2006,250
27/11/2006,252.1999969
28/11/2006,252.6000061
29/11/2006,246.6000061
30/11/2006,230.3999939
1/12/2006,211.1999969
2/12/2006,199.3999939
3/12/2006,192.8000031
4/12/2006,194.3000031
5/12/2006,194
6/12/2006,192.1000061
7/12/2006,187.8000031
8/12/2006,182.3000031
9/12/2006,179.1999969
10/12/2006,176.6999969
11/12/2006,176.8999939
12/12/2006,176.8000031
13/12/2006,174.8999939
14/12/2006,173.5
15/12/2006,171.5
16/12/2006,171.8000031
17/12/2006,172.6999969
18/12/2006,176.3000031
19/12/2006,182.3000031
20/12/2006,183.1000061
21/12/2006,182.3000031
22/12/2006,180.6000061
23/12/2006,180.3000031
24/12/2006,178.6000061
25/12/2006,177.1999969
26/12/2006,175.3999939
27/12/2006,172.1000061
28/12/2006,168.1000061
29/12/2006,166.1000061
30/12/2006,164.5
31/12/2006,162.8999939
1/1/2007,162
2/1/2007,160.3000031
3/1/2007,158.5
4/1/2007,156.6999969
5/1/2007,154.8000031
6/1/2007,152.1999969
7/1/2007,149.8999939
8/1/2007,147.5
9/1/2007,146
10/1/2007,145
11/1/2007,143.1000061
12/1/2007,141.8999939
13/1/2007,140
14/1/2007,139
15/1/2007,138.1000061
16/1/2007,136.8999939
17/1/2007,135.1000061
18/1/2007,130.5
19/1/2007,125.6999969
20/1/2007,122.9000015
21/1/2007,122.4000015
22/1/2007,121.4000015
23/1/2007,121.3000031
24/1/2007,120.4000015
25/1/2007,120
26/1/2007,120.6999969
27/1/2007,121.4000015
28/1/2007,120
29/1/2007,119.9000015
30/1/2007,120.0999985
31/1/2007,120.8000031
1/2/2007,121.5
2/2/2007,120.3000031
3/2/2007,119
4/2/2007,118.1999969
5/2/2007,117.6999969
6/2/2007,117.5
7/2/2007,121
8/2/2007,128.8000031
9/2/2007,131.5
10/2/2007,133.1999969
11/2/2007,132.3999939
12/2/2007,133.1000061
13/2/2007,133.3000031
14/2/2007,130.6999969
15/2/2007,128.3999939
16/2/2007,129.1000061
17/2/2007,131.8999939
18/2/2007,133.6000061
19/2/2007,134.8000031
20/2/2007,136
21/2/2007,137.6999969
22/2/2007,139.6000061
23/2/2007,140.3000031
24/2/2007,138
25/2/2007,136.8999939
26/2/2007,138.6999969
27/2/2007,145.3000031
28/2/2007,162.3000031
1/3/2007,179.5
2/3/2007,188.3000031
3/3/2007,191.6000061
4/3/2007,197.3999939
5/3/2007,203.8000031
6/3/2007,200.1000061
7/3/2007,193.1000061
8/3/2007,181.8000031
9/3/2007,173
10/3/2007,164.8000031
11/3/2007,158.5
12/3/2007,155.3999939
13/3/2007,153.6999969
14/3/2007,153.1999969
15/3/2007,151.6999969
16/3/2007,150.8000031
17/3/2007,149.1000061
18/3/2007,147.3000031
19/3/2007,146.8000031
20/3/2007,145.8000031
21/3/2007,146.8000031
22/3/2007,146.8000031
23/3/2007,146.6999969
24/3/2007,149
25/3/2007,150.8999939
26/3/2007,153.6999969
27/3/2007,158.8999939
28/3/2007,161.1999969
29/3/2007,157.8999939
30/3/2007,151.8000031
31/3/2007,146.8000031
1/4/2007,142.1999969
2/4/2007,137.8999939
3/4/2007,134.8999939
4/4/2007,131.6999969
5/4/2007,125.5999985
6/4/2007,123
7/4/2007,136.8999939
8/4/2007,161.3999939
9/4/2007,183.8000031
10/4/2007,192.1000061
11/4/2007,182.8000031
12/4/2007,158.8999939
13/4/2007,145.8000031
14/4/2007,161.6000061
15/4/2007,186.8000031
16/4/2007,200.8999939
